"","Data.Set","Image","Nuclear.Envelope","Nucleoplasm","NE.Nuc.Ratio","Nuc.NE.Ratio","Nucleoplasmic.Area","WholeNuc.Area","Nuc.Area","BAD","Time.point","Nucleus.ID","NE.mean","Nuc.mean","Norm.Nuc.NE.Ratio","Norm.NE.Nuc.Ratio","n","Sample","Experiment"
"11","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_02_R3D_D3D_nucleus_2_substack_frame_2_middleslice",753.02,579.64,1.3,0.77,3.77,9.55,5.12,0,"Anaphase","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_02_R3D_D3D_nucleus_2",130.280276816609,153.750663129973,1.1801530276636,0.847347739284066,3,"Nup60-WT","Meiosis_timelapse"
"12","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_02_R3D_D3D_nucleus_2_substack_frame_3_middleslice",556.81,245.43,2.27,0.44,2.46,6.47,3.33,0,"Post","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_02_R3D_D3D_nucleus_2",138.85536159601,99.7682926829268,0.718505151952258,1.39177846850908,3,"Nup60-WT","Meiosis_timelapse"
"13","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_02_R3D_D3D_nucleus_3_substack_frame_1_middleslice",1073.86,431,2.49,0.4,3.61,8.56,4.72,0,"Pre","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_02_R3D_D3D_nucleus_3",216.941414141414,119.390581717452,0.550335592629752,1.81707309756498,3,"Nup60-WT","Meiosis_timelapse"
"14","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_02_R3D_D3D_nucleus_3_substack_frame_2_middleslice",441.66,228.96,1.93,0.52,1.7,5.43,2.51,0,"Anaphase","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_02_R3D_D3D_nucleus_3",118.407506702413,134.682352941176,1.13744775725805,0.87916125696236,3,"Nup60-WT","Meiosis_timelapse"
"15","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_02_R3D_D3D_nucleus_3_substack_frame_3_middleslice",507.93,207.65,2.45,0.41,2.02,5.56,2.83,0,"Post","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_02_R3D_D3D_nucleus_3",143.483050847458,102.79702970297,0.716440228276563,1.39578985173063,3,"Nup60-WT","Meiosis_timelapse"
"16","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_1_substack_frame_1_middleslice",825.66,357.35,2.31,0.43,2.98,7.27,3.94,0,"Pre","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_1",192.461538461538,119.91610738255,0.623065306144346,1.60496819536976,3,"Nup60-WT","Meiosis_timelapse"
"17","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_1_substack_frame_2_middleslice",767.21,750.38,1.02,0.98,5.48,12.94,7.21,0,"Anaphase","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_1",102.843163538874,136.930656934307,1.33145123333889,0.751060177767304,3,"Nup60-WT","Meiosis_timelapse"
"18","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_1_substack_frame_3_middleslice",864.71,493.17,1.75,0.57,5,11.72,6.54,0,"Post","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_1",128.677083333333,98.634,0.766523435602688,1.30459155396043,3,"Nup60-WT","Meiosis_timelapse"
"19","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_3_substack_frame_1_middleslice",810.37,290.19,2.79,0.36,2.82,7.29,3.85,0,"Pre","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_3",181.290827740492,102.904255319149,0.567619755514883,1.7617427693173,3,"Nup60-WT","Meiosis_timelapse"
"20","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_3_substack_frame_2_middleslice",825.28,618.89,1.33,0.75,4.2,10.45,5.67,0,"Anaphase","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_3",132.0448,147.354761904762,1.1159452087834,0.896101342726494,3,"Nup60-WT","Meiosis_timelapse"
"21","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_3_substack_frame_3_middleslice",641.77,228.37,2.81,0.36,2.15,6.25,3.09,0,"Post","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_3",156.529268292683,106.218604651163,0.678586221028978,1.47365208577864,3,"Nup60-WT","Meiosis_timelapse"
"22","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_4_substack_frame_1_middleslice",727.36,300.9,2.42,0.41,2.8,6.81,3.7,0,"Pre","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_4",181.386533665835,107.464285714286,0.592460110143926,1.68787734883463,3,"Nup60-WT","Meiosis_timelapse"
"23","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_4_substack_frame_2_middleslice",469.24,227.53,2.06,0.48,1.73,5.36,2.53,0,"Anaphase","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_4",129.267217630854,131.520231213873,1.01742911794894,0.98286945238596,3,"Nup60-WT","Meiosis_timelapse"
"24","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_4_substack_frame_3_middleslice",460.43,166.9,2.76,0.36,1.73,5.55,2.54,0,"Post","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_4",120.531413612565,96.4739884393064,0.800405351167713,1.24936695955505,3,"Nup60-WT","Meiosis_timelapse"
"25","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_5_substack_frame_1_middleslice",711.54,316.1,2.25,0.44,2.76,6.96,3.67,0,"Pre","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_5",169.414285714286,114.528985507246,0.676029090606902,1.47922628462964,3,"Nup60-WT","Meiosis_timelapse"
"26","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_5_substack_frame_2_middleslice",429.49,346.42,1.24,0.81,2.48,6.59,3.4,0,"Anaphase","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_5",104.498783454988,139.685483870968,1.33671875645458,0.748100522395849,3,"Nup60-WT","Meiosis_timelapse"
"27","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_5_substack_frame_3_middleslice",502.86,246.19,2.04,0.49,1.89,5.53,2.68,0,"Post","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_5",138.148351648352,130.259259259259,0.942894053421835,1.06056454208288,3,"Nup60-WT","Meiosis_timelapse"
"28","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_6_substack_frame_1_middleslice",636.83,204.41,3.12,0.32,2.47,6.76,3.43,0,"Pre","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_6",148.445221445221,82.7570850202429,0.557492415145081,1.79374637723055,3,"Nup60-WT","Meiosis_timelapse"
"29","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_6_substack_frame_2_middleslice",483.72,319.77,1.51,0.66,3.04,8.36,4.26,0,"Anaphase","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_6",90.9248120300752,105.1875,1.15686244108162,0.864407006821868,3,"Nup60-WT","Meiosis_timelapse"
"30","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_6_substack_frame_3_middleslice",387.67,168.57,2.3,0.43,1.99,5.63,2.77,0,"Post","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_6",106.502747252747,84.7085427135678,0.795364860518964,1.25728461192957,3,"Nup60-WT","Meiosis_timelapse"
"31","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_7_substack_frame_1_middleslice",722.26,357.66,2.02,0.5,3.07,7.36,4.03,0,"Pre","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_7",168.358974358974,116.501628664495,0.691983478208241,1.44512120808044,3,"Nup60-WT","Meiosis_timelapse"
"32","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_7_substack_frame_2_middleslice",670.45,742.19,0.9,1.11,5,10.97,6.39,0,"Anaphase","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_7",112.303182579564,148.438,1.32176129465285,0.756566260523346,3,"Nup60-WT","Meiosis_timelapse"
"33","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_7_substack_frame_3_middleslice",488.87,190.23,2.57,0.39,1.88,5.42,2.62,0,"Post","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_03_R3D_D3D_nucleus_7",138.098870056497,101.186170212766,0.732708168947147,1.36479985126539,3,"Nup60-WT","Meiosis_timelapse"
"34","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_1_substack_frame_1_middleslice",640.5,230,2.78,0.36,2.3,6.31,3.19,0,"Pre","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_1",159.725685785536,100,0.626073380171741,1.59725685785536,3,"Nup60-WT","Meiosis_timelapse"
"35","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_1_substack_frame_2_middleslice",506.72,290.77,1.74,0.57,2.23,6.24,3.1,0,"Anaphase","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_1",126.364089775561,130.390134529148,1.03186067149882,0.969123087662074,3,"Nup60-WT","Meiosis_timelapse"
"36","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_1_substack_frame_3_middleslice",346.17,136.5,2.54,0.39,1.64,5,2.39,0,"Post","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_1",103.026785714286,83.2317073170732,0.807864738669919,1.23783097854526,3,"Nup60-WT","Meiosis_timelapse"
"37","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_2_substack_frame_1_middleslice",792.13,273.99,2.89,0.35,2.95,7.76,4.09,0,"Pre","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_2",164.683991683992,92.8779661016949,0.563976893879985,1.77312228719214,3,"Nup60-WT","Meiosis_timelapse"
"38","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_2_substack_frame_2_middleslice",723.47,606.94,1.19,0.84,5.15,11.96,6.73,0,"Anaphase","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_2",106.236417033774,117.852427184466,1.10934113249508,0.901435970151803,3,"Nup60-WT","Meiosis_timelapse"
"39","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_2_substack_frame_3_middleslice",466.87,179.46,2.6,0.38,2.1,6.11,3.01,0,"Post","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_2",116.426433915212,85.4571428571429,0.734001205597153,1.36239558242475,3,"Nup60-WT","Meiosis_timelapse"
"40","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_3_substack_frame_1_middleslice",677.03,281.11,2.41,0.42,3.02,7.31,3.95,0,"Pre","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_3",157.815850815851,93.0827814569536,0.589818962897259,1.69543548598011,3,"Nup60-WT","Meiosis_timelapse"
"41","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_3_substack_frame_2_middleslice",637.7,441.02,1.45,0.69,3.86,10.11,5.35,0,"Anaphase","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_3",102.032,114.253886010363,1.11978483231107,0.893028706181126,3,"Nup60-WT","Meiosis_timelapse"
"42","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_3_substack_frame_3_middleslice",440.02,169.54,2.6,0.39,1.49,4.76,2.18,0,"Post","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_3",134.562691131498,113.785234899329,0.84559274151358,1.18260239345248,3,"Nup60-WT","Meiosis_timelapse"
"43","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_4_substack_frame_1_middleslice",627.85,224.01,2.8,0.36,2.65,6.91,3.63,0,"Pre","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_4",147.382629107981,84.5320754716981,0.573555214636352,1.74351130367461,3,"Nup60-WT","Meiosis_timelapse"
"44","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_4_substack_frame_2_middleslice",622.94,579.89,1.07,0.93,4.48,10.63,5.92,0,"Anaphase","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_4",101.291056910569,129.439732142857,1.27789891912314,0.782534506474244,3,"Nup60-WT","Meiosis_timelapse"
"45","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_4_substack_frame_3_middleslice",355.33,280.83,1.27,0.79,2.75,7.32,3.84,0,"Post","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_4",77.7527352297593,102.12,1.3133943095151,0.761385969739124,3,"Nup60-WT","Meiosis_timelapse"
"46","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_5_substack_frame_1_middleslice",629.66,315.13,2,0.5,3.25,8.01,4.36,0,"Pre","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_5",132.281512605042,96.9630769230769,0.733005504802347,1.36424623478052,3,"Nup60-WT","Meiosis_timelapse"
"47","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_5_substack_frame_2_middleslice",431.05,287.12,1.5,0.67,2.05,6.06,2.97,0,"Anaphase","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_5",107.493765586035,140.058536585366,1.3029456715168,0.76749170887215,3,"Nup60-WT","Meiosis_timelapse"
"48","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_5_substack_frame_3_middleslice",422.44,169.28,2.5,0.4,2.03,6.04,2.93,0,"Post","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_5",105.346633416459,83.3891625615764,0.79156931604943,1.26331324335664,3,"Nup60-WT","Meiosis_timelapse"
"49","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_6_substack_frame_1_middleslice",690.56,279.91,2.47,0.41,3.17,7.65,4.21,0,"Pre","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_6",154.142857142857,88.2996845425868,0.572843180535781,1.74567845787166,3,"Nup60-WT","Meiosis_timelapse"
"50","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_6_substack_frame_2_middleslice",747.16,657.74,1.14,0.88,4.92,11.64,6.48,0,"Anaphase","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_6",111.184523809524,133.686991869919,1.20238849157591,0.831677953511809,3,"Nup60-WT","Meiosis_timelapse"
"51","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_6_substack_frame_3_middleslice",431.58,249.81,1.73,0.58,2.16,5.89,3.03,0,"Post","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_6",115.70509383378,115.652777777778,0.999547850018794,1.00045235451329,3,"Nup60-WT","Meiosis_timelapse"
"52","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_7_substack_frame_1_middleslice",598.46,213.35,2.81,0.36,2.67,6.87,3.59,0,"Pre","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_7",142.490476190476,79.9063670411985,0.560783914669374,1.7832180521611,3,"Nup60-WT","Meiosis_timelapse"
"53","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_7_substack_frame_2_middleslice",555.52,523.65,1.06,0.94,3.89,9.02,5.07,0,"Anaphase","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_7",108.288499025341,134.614395886889,1.24310889058853,0.804434758347326,3,"Nup60-WT","Meiosis_timelapse"
"54","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_7_substack_frame_3_middleslice",399.75,197.66,2.02,0.49,1.95,5.68,2.74,0,"Post","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_7",107.171581769437,101.364102564103,0.945811388528086,1.05729325331581,3,"Nup60-WT","Meiosis_timelapse"
"55","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_8_substack_frame_1_middleslice",795.8,247.27,3.22,0.31,3.11,7.5,4.12,0,"Pre","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_8",181.27562642369,79.508038585209,0.438603027631399,2.27996602166731,3,"Nup60-WT","Meiosis_timelapse"
"56","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_8_substack_frame_2_middleslice",417.72,242.98,1.72,0.58,1.99,5.91,2.83,0,"Anaphase","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_8",106.561224489796,122.100502512563,1.14582488233565,0.87273370950158,3,"Nup60-WT","Meiosis_timelapse"
"57","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_8_substack_frame_3_middleslice",786.89,415.97,1.89,0.53,4.62,10.92,6.14,0,"Post","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_8",124.903174603175,90.0367965367965,0.720852747120713,1.38724587510317,3,"Nup60-WT","Meiosis_timelapse"
"58","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_9_substack_frame_1_middleslice",854.55,356.42,2.4,0.42,3.29,8.14,4.4,0,"Pre","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_9",176.19587628866,108.334346504559,0.614851770577629,1.62640826269483,3,"Nup60-WT","Meiosis_timelapse"
"59","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_9_substack_frame_2_middleslice",413.71,354.19,1.17,0.86,2.04,5.68,2.82,0,"Anaphase","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_9",113.656593406593,173.622549019608,1.52760648384466,0.654618850191848,3,"Nup60-WT","Meiosis_timelapse"
"60","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_9_substack_frame_3_middleslice",415.96,227.21,1.83,0.55,2.18,5.91,3,0,"Post","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_04_R3D_D3D_nucleus_9",111.517426273458,104.224770642202,0.934605237271403,1.06997046466326,3,"Nup60-WT","Meiosis_timelapse"
"61","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_05_R3D_D3D_nucleus_1_substack_frame_1_middleslice",772.78,366.43,2.11,0.47,3.5,8.25,4.56,0,"Pre","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_05_R3D_D3D_nucleus_1",162.690526315789,104.694285714286,0.643518022131599,1.55395803319942,3,"Nup60-WT","Meiosis_timelapse"
"62","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_05_R3D_D3D_nucleus_1_substack_frame_2_middleslice",909.77,676.02,1.35,0.74,4.8,13.02,6.81,0,"Anaphase","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_05_R3D_D3D_nucleus_1",110.677615571776,140.8375,1.27250211591941,0.785853310175033,3,"Nup60-WT","Meiosis_timelapse"
"63","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_05_R3D_D3D_nucleus_1_substack_frame_3_middleslice",453.24,144.59,3.13,0.32,1.78,5.14,2.53,0,"Post","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_05_R3D_D3D_nucleus_1",134.892857142857,81.2303370786517,0.602184124490931,1.66062165927302,3,"Nup60-WT","Meiosis_timelapse"
"64","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_05_R3D_D3D_nucleus_2_substack_frame_1_middleslice",903.84,378.89,2.39,0.42,3.5,8.25,4.56,0,"Pre","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_05_R3D_D3D_nucleus_2",190.282105263158,108.254285714286,0.56891469413044,1.75773276787736,3,"Nup60-WT","Meiosis_timelapse"
"65","210524_14646_measurements.csv","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_05_R3D_D3D_nucleus_2_substack_frame_2_middleslice",767.81,382.25,2.01,0.5,2.76,8.23,4.1,0,"Anaphase","210524_Nup60GFP_phosphomutants1_hightimeresolution_01_05_R3D_D3D_nucleus_2",140.367458866545,138.496376811594,0.98667011521004,1.01350997114889,3,"Nup60-WT","Meiosis_timelapse"
