 ,Image,Nuclear.Envelope,Nucleoplasm,NE.Nuc.Ratio,Nuc.NE.Ratio,Nucleoplasmic.Area,WholeNuc.Area,Nuc.Area,BAD
31,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_13_R3D_D3D_nucleus_3_substack_frame_1_middleslice,252.55,107.52,2.35,0.43,2.82,7.02,3.75,
32,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_13_R3D_D3D_nucleus_3_substack_frame_2_middleslice,268.38,204.88,1.31,0.76,4.82,10.69,6.25,
33,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_13_R3D_D3D_nucleus_3_substack_frame_3_middleslice,186.76,90.73,2.06,0.49,2.7,6.72,3.59,
34,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_13_R3D_D3D_nucleus_4_substack_frame_1_middleslice,348.52,172.12,2.02,0.49,3.93,8.87,5.04,
35,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_13_R3D_D3D_nucleus_4_substack_frame_2_middleslice,199.69,130.16,1.53,0.65,2.47,6.58,3.37,
36,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_13_R3D_D3D_nucleus_4_substack_frame_3_middleslice,232.81,110.73,2.1,0.48,2.18,6.1,3.08,
37,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_13_R3D_D3D_nucleus_5_substack_frame_1_middleslice,274.84,128.79,2.13,0.47,3.58,8.24,4.65,
38,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_13_R3D_D3D_nucleus_5_substack_frame_2_middleslice,417.24,238.3,1.75,0.57,5.27,12.45,6.96,
39,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_13_R3D_D3D_nucleus_5_substack_frame_3_middleslice,267.65,99.81,2.68,0.37,2.25,6.26,3.14,
40,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_14_R3D_D3D_nucleus_1_substack_frame_1_middleslice,419.03,201.06,2.08,0.48,4.03,9.16,5.21,
41,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_14_R3D_D3D_nucleus_1_substack_frame_2_middleslice,427.39,180.06,2.37,0.42,3.81,10.25,5.35,
42,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_14_R3D_D3D_nucleus_1_substack_frame_3_middleslice,304.63,107.12,2.84,0.35,1.83,5.28,2.6,
43,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_14_R3D_D3D_nucleus_2_substack_frame_1_middleslice,345.85,165.35,2.09,0.48,3.7,8.36,4.77,
44,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_14_R3D_D3D_nucleus_2_substack_frame_2_middleslice,437,243.18,1.8,0.56,4.92,10.95,6.31,
45,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_14_R3D_D3D_nucleus_2_substack_frame_3_middleslice,210.25,59.46,3.54,0.28,1.56,4.92,2.29,
46,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_14_R3D_D3D_nucleus_3_substack_frame_1_middleslice,256.87,121.9,2.11,0.47,3.33,8,4.41,
47,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_14_R3D_D3D_nucleus_3_substack_frame_2_middleslice,252.02,111.89,2.25,0.44,2.52,6.81,3.52,
48,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_14_R3D_D3D_nucleus_3_substack_frame_3_middleslice,238.24,81.27,2.93,0.34,1.78,5.42,2.59,
49,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_14_R3D_D3D_nucleus_4_substack_frame_1_middleslice,277.73,110.59,2.51,0.4,2.93,7.22,3.88,
50,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_14_R3D_D3D_nucleus_4_substack_frame_2_middleslice,337.74,144.09,2.34,0.43,2.69,7.45,3.77,
51,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_14_R3D_D3D_nucleus_4_substack_frame_3_middleslice,254.09,110.55,2.3,0.44,2.24,5.97,3.09,
52,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_14_R3D_D3D_nucleus_5_substack_frame_1_middleslice,250.37,137.68,1.82,0.55,3.19,7.83,4.28,
53,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_14_R3D_D3D_nucleus_5_substack_frame_2_middleslice,170.39,79.08,2.15,0.46,1.56,4.88,2.31,
54,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_14_R3D_D3D_nucleus_5_substack_frame_3_middleslice,214.39,90.42,2.37,0.42,1.87,5.41,2.65,
55,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_14_R3D_D3D_nucleus_6_substack_frame_1_middleslice,231.35,86.38,2.68,0.37,2.73,7.02,3.71,
56,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_14_R3D_D3D_nucleus_6_substack_frame_2_middleslice,295.52,173.14,1.71,0.59,4.05,10.76,5.58,
57,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_14_R3D_D3D_nucleus_6_substack_frame_3_middleslice,318.84,149.77,2.13,0.47,3.4,10.27,5.05,
58,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_14_R3D_D3D_nucleus_7_substack_frame_1_middleslice,297.59,132.73,2.24,0.45,3.46,8.03,4.49,
59,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_14_R3D_D3D_nucleus_7_substack_frame_2_middleslice,261.12,134.99,1.93,0.52,2.75,7.01,3.78,
60,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_14_R3D_D3D_nucleus_7_substack_frame_3_middleslice,244.19,121.47,2.01,0.5,2.03,5.57,2.8,
61,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_14_R3D_D3D_nucleus_8_substack_frame_1_middleslice,284.04,140.93,2.02,0.5,3.81,8.85,4.98,
62,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_14_R3D_D3D_nucleus_8_substack_frame_2_middleslice,192.4,103.95,1.85,0.54,2.47,6.95,3.49,
63,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_14_R3D_D3D_nucleus_8_substack_frame_3_middleslice,252.32,112.8,2.24,0.45,2.11,5.93,2.95,
64,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_15_R3D_D3D_nucleus_1_substack_frame_1_middleslice,308.73,155.01,1.99,0.5,3.73,8.65,4.83,
65,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_15_R3D_D3D_nucleus_1_substack_frame_2_middleslice,440.74,238.31,1.85,0.54,5.62,14.11,7.6,
66,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_15_R3D_D3D_nucleus_1_substack_frame_3_middleslice,233.96,129.18,1.81,0.55,2.33,6.25,3.19,
67,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_15_R3D_D3D_nucleus_2_substack_frame_1_middleslice,247.03,104.41,2.37,0.42,2.93,7.4,3.98,
68,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_15_R3D_D3D_nucleus_2_substack_frame_2_middleslice,266.35,89.46,2.98,0.34,2.2,6.12,3.21,
69,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_15_R3D_D3D_nucleus_2_substack_frame_3_middleslice,255.87,122.72,2.09,0.48,1.77,5.5,2.61,
70,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_15_R3D_D3D_nucleus_3_substack_frame_1_middleslice,346.74,117.92,2.94,0.34,2.98,7.55,4.05,
71,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_15_R3D_D3D_nucleus_3_substack_frame_2_middleslice,239.04,143.27,1.67,0.6,2.32,6.14,3.18,
72,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_15_R3D_D3D_nucleus_3_substack_frame_3_middleslice,266.76,133.79,1.99,0.5,2.45,6.42,3.36,
73,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_15_R3D_D3D_nucleus_4_substack_frame_1_middleslice,234.77,101.28,2.32,0.43,3.39,7.96,4.42,
74,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_15_R3D_D3D_nucleus_4_substack_frame_2_middleslice,207.88,94.73,2.19,0.46,2.37,6.56,3.3,
75,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_15_R3D_D3D_nucleus_4_substack_frame_3_middleslice,178.48,77.68,2.3,0.44,1.69,5.14,2.42,
76,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_15_R3D_D3D_nucleus_5_substack_frame_1_middleslice,363.2,166.97,2.18,0.46,3.25,7.94,4.36,
77,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_15_R3D_D3D_nucleus_5_substack_frame_2_middleslice,425.48,230.23,1.85,0.54,4.03,10.66,5.55,
78,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_15_R3D_D3D_nucleus_5_substack_frame_3_middleslice,430.09,187.95,2.29,0.44,3.63,10.68,5.3,
79,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_15_R3D_D3D_nucleus_6_substack_frame_1_middleslice,290.56,150.07,1.94,0.52,3.42,8.08,4.48,
80,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_15_R3D_D3D_nucleus_6_substack_frame_2_middleslice,241.68,152.58,1.58,0.63,3.17,8.02,4.26,
81,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_15_R3D_D3D_nucleus_6_substack_frame_3_middleslice,176.08,88.66,1.99,0.5,1.99,5.54,2.76,
82,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_10_substack_frame_1_middleslice,438.9,175.68,2.5,0.4,3.05,7.69,4.08,
83,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_10_substack_frame_2_middleslice,571.08,327.48,1.74,0.57,4.83,12.8,6.76,
84,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_10_substack_frame_3_middleslice,346.72,137.14,2.53,0.4,1.99,6.16,3,
85,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_11_substack_frame_1_middleslice,257.98,108.9,2.37,0.42,2.84,7.32,3.82,
86,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_11_substack_frame_2_middleslice,443.64,240.62,1.84,0.54,5.14,12.98,7,
87,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_11_substack_frame_3_middleslice,223.69,110.3,2.03,0.49,2.29,6.37,3.21,
88,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_1_substack_frame_1_middleslice,338.1,115.8,2.92,0.34,3.26,7.72,4.35,
89,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_1_substack_frame_2_middleslice,414.74,222.85,1.86,0.54,4.41,9.72,5.61,
90,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_1_substack_frame_3_middleslice,246.04,82.43,2.99,0.34,1.68,5.22,2.47,
91,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_2_substack_frame_1_middleslice,299.82,176.32,1.7,0.59,3.56,8.46,4.65,
92,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_2_substack_frame_2_middleslice,311.79,240.87,1.29,0.77,4.92,10.31,6.2,
93,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_2_substack_frame_3_middleslice,300.2,91.75,3.27,0.31,1.66,5.26,2.46,
94,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_3_substack_frame_1_middleslice,303.43,104.71,2.9,0.35,2.59,6.69,3.47,
95,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_3_substack_frame_2_middleslice,208.72,103.2,2.02,0.49,2.16,6.17,3.08,
96,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_3_substack_frame_3_middleslice,275.19,172.92,1.59,0.63,3.84,9.22,5.11,
97,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_4_substack_frame_1_middleslice,288.9,107.54,2.69,0.37,3.15,7.72,4.17,
98,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_4_substack_frame_2_middleslice,325.12,241.34,1.35,0.74,5.21,11.93,6.75,
99,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_4_substack_frame_3_middleslice,199.19,134.96,1.48,0.68,2.46,6.47,3.32,
100,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_5_substack_frame_1_middleslice,345.83,116.52,2.97,0.34,3.45,8.35,4.58,
101,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_5_substack_frame_2_middleslice,222.87,145.42,1.53,0.65,2.72,6.82,3.63,
102,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_5_substack_frame_3_middleslice,230.91,106.22,2.17,0.46,2.11,5.84,2.94,
103,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_6_substack_frame_1_middleslice,316.79,97.57,3.25,0.31,2.95,7.33,3.92,
104,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_6_substack_frame_2_middleslice,348.67,197.24,1.77,0.57,4.34,10.64,5.81,
105,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_6_substack_frame_3_middleslice,229.27,91.92,2.49,0.4,2.1,5.83,2.91,
106,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_7_substack_frame_1_middleslice,325.24,111,2.93,0.34,2.75,6.86,3.7,
107,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_7_substack_frame_2_middleslice,177.64,95.52,1.86,0.54,1.47,4.64,2.17,
108,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_7_substack_frame_3_middleslice,178.31,112.47,1.59,0.63,1.77,5.5,2.59,
109,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_8_substack_frame_1_middleslice,269.23,129.18,2.08,0.48,3.46,8.45,4.62,
110,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_8_substack_frame_2_middleslice,154.07,80.64,1.91,0.52,1.91,5.55,2.7,
111,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_16_R3D_D3D_nucleus_8_substack_frame_3_middleslice,165.3,107.24,1.54,0.65,2.13,6.14,3.02,
112,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_10_substack_frame_1_middleslice,196.11,95.18,2.06,0.49,2.9,7.01,3.81,
113,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_10_substack_frame_2_middleslice,198,78.95,2.51,0.4,2.08,5.9,2.89,
114,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_10_substack_frame_3_middleslice,173.1,80.33,2.15,0.46,1.82,5.36,2.6,
115,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_11_substack_frame_1_middleslice,191.91,93.41,2.05,0.49,2.48,6.49,3.42,
116,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_11_substack_frame_2_middleslice,167.5,90.7,1.85,0.54,1.91,5.74,2.75,
117,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_11_substack_frame_3_middleslice,163.35,93.02,1.76,0.57,2.32,6.4,3.24,
118,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_1_substack_frame_1_middleslice,434.83,165.02,2.64,0.38,3.45,8.02,4.5,
119,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_1_substack_frame_2_middleslice,0,0,0,0,0,0,0,
120,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_1_substack_frame_3_middleslice,0,0,0,0,0,0,0,
121,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_2_substack_frame_1_middleslice,281.07,112.74,2.49,0.4,3.19,7.82,4.24,
122,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_2_substack_frame_2_middleslice,449.64,296.37,1.52,0.66,4.85,13.06,6.76,
123,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_2_substack_frame_3_middleslice,295.52,90.72,3.26,0.31,2.06,6.42,3.05,
124,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_3_substack_frame_1_middleslice,218,86.24,2.53,0.4,2.67,7.24,3.73,
125,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_3_substack_frame_2_middleslice,302.83,197.5,1.53,0.65,5.08,13.44,7.04,
126,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_3_substack_frame_3_middleslice,169.38,116.94,1.45,0.69,2.44,6.54,3.32,
127,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_4_substack_frame_1_middleslice,369.5,118.91,3.11,0.32,2.79,7.16,3.79,
128,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_4_substack_frame_2_middleslice,383.67,285.3,1.34,0.74,4.43,10.21,5.76,
129,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_4_substack_frame_3_middleslice,315.97,101.16,3.12,0.32,1.89,5.9,2.77,
130,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_5_substack_frame_1_middleslice,191.64,120.12,1.6,0.63,3.73,8.49,4.82,
131,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_5_substack_frame_2_middleslice,222.62,90.83,2.45,0.41,2.48,6.96,3.5,
132,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_5_substack_frame_3_middleslice,194.23,90.54,2.15,0.47,2.31,6.51,3.25,
133,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_6_substack_frame_1_middleslice,268.32,129.43,2.07,0.48,2.9,7.19,3.86,
134,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_6_substack_frame_2_middleslice,232.05,111.18,2.09,0.48,2.17,6.27,3.05,
135,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_6_substack_frame_3_middleslice,215.57,135.54,1.59,0.63,2.12,5.76,2.9,
136,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_7_substack_frame_1_middleslice,277.93,114,2.44,0.41,2.58,6.87,3.59,
137,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_7_substack_frame_2_middleslice,312.26,152.97,2.04,0.49,3.43,9.36,4.86,
138,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_7_substack_frame_3_middleslice,189.28,83.77,2.26,0.44,1.95,5.4,2.75,
139,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_8_substack_frame_1_middleslice,209.8,75.61,2.77,0.36,2.42,6.53,3.32,
140,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_8_substack_frame_2_middleslice,248.77,116.24,2.14,0.47,2.95,7.89,4.09,
141,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_8_substack_frame_3_middleslice,184.24,156.02,1.18,0.85,2.3,6.4,3.19,
142,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_9_substack_frame_1_middleslice,358.07,129.57,2.76,0.36,3.44,8.1,4.51,
143,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_9_substack_frame_2_middleslice,309.89,151.66,2.04,0.49,2.48,7.15,3.63,
144,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_17_R3D_D3D_nucleus_9_substack_frame_3_middleslice,254.31,143.9,1.77,0.57,2.53,6.91,3.54,
145,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_18_R3D_D3D_nucleus_1_substack_frame_1_middleslice,247.03,118.88,2.08,0.48,3.03,7.23,4.02,
146,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_18_R3D_D3D_nucleus_1_substack_frame_2_middleslice,264.25,115.13,2.3,0.44,2.65,7.12,3.64,
147,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_18_R3D_D3D_nucleus_1_substack_frame_3_middleslice,201.87,96.11,2.1,0.48,1.89,5.53,2.66,
148,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_18_R3D_D3D_nucleus_2_substack_frame_1_middleslice,430.13,161.68,2.66,0.38,3.32,8.6,4.52,
149,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_18_R3D_D3D_nucleus_2_substack_frame_2_middleslice,392.38,300.83,1.3,0.77,6,13.19,7.71,
150,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_18_R3D_D3D_nucleus_2_substack_frame_3_middleslice,400.85,234.73,1.71,0.59,4.72,10.88,6.17,
151,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_18_R3D_D3D_nucleus_3_substack_frame_1_middleslice,318.85,125.07,2.55,0.39,2.7,7.26,3.73,
152,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_18_R3D_D3D_nucleus_3_substack_frame_2_middleslice,256.91,66.43,3.87,0.26,1.92,5.47,2.67,
153,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_18_R3D_D3D_nucleus_3_substack_frame_3_middleslice,268.77,114.94,2.34,0.43,2.52,7.05,3.53,
154,210527_Nup60GFP_phosphomutants2_hightimeresolution_01_18_R3D_D3D_nucleus_4_substack_frame_1_middleslice,275.91,112.42,2.45,0.41,3.01,7.55,4.09,
